active,area,configid,lat,long,meter number,sub area,zone
0,Route 12,1675,40.0008,-83.00759,UE387,SIXTEENTH AVE E,"Columbus, OH Default Zone"
0,Route 12,1675,40.001236,-83.00674,UE368,WALDECK AVE,"Columbus, OH Default Zone"
1,Route 12,1675,40.006638,-83.01688,UW987,TUTTLE PARK PLACE N,"Columbus, OH Default Zone"
0,Route 12,1675,40.00077,-83.007774,UE375,SIXTEENTH AVE E,"Columbus, OH Default Zone"
0,Route 12,1675,40.000767,-83.00785,UE371,SIXTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 12,1675,39.992935,-83.007225,UW7,NINTH AVE W,"Columbus, OH Default Zone"
1,Route 12,1675,40.006496,-83.01689,UW983,TUTTLE PARK PLACE N,"Columbus, OH Default Zone"
1,Route 12,32714,40.00207,-83.00677,UE416,SEVENTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 12,32714,40.002014,-83.00723,UE404,SEVENTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 12,1675,40.002052,-83.006325,UE398,WALDECK AVE,"Columbus, OH Default Zone"
0,Route 12,1675,40.0008,-83.00756,UE389,SIXTEENTH AVE E,"Columbus, OH Default Zone"
0,Route 12,1675,40.001724,-83.00648,UE388,WALDECK AVE,"Columbus, OH Default Zone"
1,Route 12,32714,40.002007,-83.0073,UE402,SEVENTEENTH AVE E,"Columbus, OH Default Zone"
0,Route 12,1675,40.000793,-83.00765,UE383,SIXTEENTH AVE E,"Columbus, OH Default Zone"
1,Route 03,979,39.96815,-83.00526,NG408,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,979,39.967796,-83.0052,NG370,MARCONI BLVD,"Columbus, OH Default Zone"
0,Route 03,979,39.96918,-82.99779,EX10,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
0,Route 03,979,39.96918,-82.99779,EX07,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,1675,39.96788,-82.99867,EV101,CHESTNUT ST E,"Columbus, OH Default Zone"
1,Route 03,979,39.967457,-83.00512,NG350,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,979,39.966248,-83.00333,NI301,FRONT ST N,"Columbus, OH Default Zone"
1,Route 03,979,39.961178,-82.998795,NI410,FRONT ST N,"Columbus, OH Default Zone"
1,Route 03,979,39.96807,-83.00525,NG404,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,979,39.969032,-83.0002,EX29,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.969173,-82.998886,EX42,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.968044,-83.00524,NG402,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,979,39.961178,-82.998795,NI406,FRONT ST N,"Columbus, OH Default Zone"
1,Route 03,1675,39.968143,-82.99775,EV156,CHESTNUT ST E,"Columbus, OH Default Zone"
1,Route 03,979,39.96753,-83.005135,NG354,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,979,39.96917,-83.001755,EX2,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.96612,-83.00342,WT100,Spring St W,"Columbus, OH Default Zone"
1,Route 03,1041,39.96882,-82.99804,EX153,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 02,979,39.95916,-82.99762,EI56,TOWN ST E,"Columbus, OH Default Zone"
1,Route 03,979,39.96756,-83.005135,NG356,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,979,39.96818,-83.005264,NG410,MARCONI BLVD,"Columbus, OH Default Zone"
0,Route 03,979,39.96918,-82.99779,EX12,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.967773,-83.00518,NG368,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,1041,39.968815,-82.997955,EX155,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.96842,-83.004585,NH357,LUDLOW ST N,"Columbus, OH Default Zone"
1,Route 03,979,39.967667,-83.00516,NG362,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,979,39.967735,-83.00517,NG366,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,1041,39.96881,-82.99781,EX159,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
0,Route 03,979,39.969025,-83.00043,EX25,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
0,Route 03,979,39.969257,-82.9996,EX26,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
0,Route 03,979,39.96918,-82.99779,EX14,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.968216,-83.00527,NG412,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,979,39.969254,-82.99947,EX30,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,4269,39.96845,-83.00582,WX151,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,1675,39.96816,-82.9976,EV160,CHESTNUT ST E,"Columbus, OH Default Zone"
1,Route 03,979,39.96759,-83.00515,NG358,MARCONI BLVD,"Columbus, OH Default Zone"
0,Route 03,979,39.969265,-82.99971,EX24,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.966137,-83.001976,WT7,Spring St W,"Columbus, OH Default Zone"
1,Route 03,5743,39.968548,-83.004974,WX117,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
0,Route 03,979,39.96918,-82.99779,EX18,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
0,Route 03,979,39.969017,-82.99997,EX35,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.966167,-83.001724,WT1,Spring St W,"Columbus, OH Default Zone"
1,Route 03,979,39.968258,-83.00528,NG414,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,16446,39.969006,-82.99958,EX43,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
0,Route 03,979,39.969135,-82.99857,EX50,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 04,5743,39.955578,-83.00127,SI507,Front St S,"Columbus, OH Default Zone"
1,Route 03,4269,39.96841,-83.006134,WX159,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,979,39.96923,-82.9993,EX34,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,4269,39.968315,-83.00693,WX179,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
0,Route 03,979,39.96915,-82.998726,EX46,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.96608,-83.00374,WT108,Spring St W,"Columbus, OH Default Zone"
0,Route 03,979,39.96899,-82.999504,EX45,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.966156,-83.00181,WT3,Spring St W,"Columbus, OH Default Zone"
1,Route 03,4269,39.968426,-83.006065,WX157,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,4269,39.968395,-83.00627,WX163,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,5743,39.968536,-83.005066,WX119,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,4269,39.968327,-83.00687,WX177,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,4269,39.968403,-83.00621,WX161,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 04,5743,39.953487,-82.9982,EA13,Fulton St E,"Columbus, OH Default Zone"
1,Route 03,1041,39.968815,-82.99788,EX157,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,4269,39.968346,-83.00672,WX173,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,979,39.969193,-83.001526,EX8,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.96924,-82.999374,EX32,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.96919,-82.99898,EX40,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
0,Route 03,979,39.96914,-82.99866,EX48,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.969223,-82.999214,EX36,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.96918,-83.0016,EX6,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.96918,-82.99779,EX60,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.969017,-82.99973,EX39,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.96915,-82.99793,EX56,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.96615,-83.00188,WT5,Spring St W,"Columbus, OH Default Zone"
1,Route 03,4269,39.968372,-83.006454,WX167,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,979,39.969177,-83.00168,EX4,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.96612,-83.00213,WT11,Spring St W,"Columbus, OH Default Zone"
1,Route 03,979,39.96613,-83.002045,WT9,Spring St W,"Columbus, OH Default Zone"
1,Route 03,979,39.96917,-82.997856,EX58,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
0,Route 03,979,39.96918,-82.99779,EX16,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.969254,-82.999535,EX28,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.969025,-83.00004,EX33,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
0,Route 03,979,39.96917,-82.99882,EX44,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,4269,39.968365,-83.006546,WX169,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,979,39.96903,-83.000114,EX31,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,12555,39.965965,-83.002235,NJ252,WALL ST N,"Columbus, OH Default Zone"
1,Route 04,5743,39.95348,-82.998276,EA11,Fulton St E,"Columbus, OH Default Zone"
1,Route 03,4269,39.968433,-83.005974,WX155,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,5743,39.96852,-83.00523,WX123,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,4269,39.968334,-83.0068,WX175,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,12555,39.9659,-83.00221,NJ250,WALL ST N,"Columbus, OH Default Zone"
1,Route 03,979,39.966106,-83.003494,WT102,Spring St W,"Columbus, OH Default Zone"
1,Route 03,5743,39.96853,-83.005135,WX121,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
0,Route 04,5743,39.95551,-83.00126,SI509,Front St S,"Columbus, OH Default Zone"
0,Route 03,979,39.969013,-82.9998,EX37,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 03,979,39.968113,-83.00526,NG406,MARCONI BLVD,"Columbus, OH Default Zone"
1,Route 03,5743,39.968555,-83.0049,WX115,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,5743,39.96856,-83.004814,WX113,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,979,39.966064,-83.00389,WT112,Spring St W,"Columbus, OH Default Zone"
1,Route 04,5743,39.953568,-82.99753,EA31,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,5743,39.95364,-82.997025,EA43,Fulton St E,"Columbus, OH Default Zone"
1,Route 03,4269,39.968353,-83.00664,WX171,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,4269,39.968384,-83.00637,WX165,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 03,16446,39.96901,-82.999664,EX41,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 04,5743,39.95564,-83.00128,SI505,Front St S,"Columbus, OH Default Zone"
1,Route 04,4269,39.95381,-82.996574,EA32,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.953297,-82.999825,WA33,Fulton St W,"Columbus, OH Default Zone"
1,Route 04,1675,39.95332,-82.99956,WA19,Fulton St W,"Columbus, OH Default Zone"
1,Route 03,4269,39.96844,-83.005905,WX153,NATIONWIDE BLVD W,"Columbus, OH Default Zone"
1,Route 04,1675,39.953262,-83.00027,WA57,Fulton St W,"Columbus, OH Default Zone"
1,Route 04,1675,39.95329,-82.99991,WA37,Fulton St W,"Columbus, OH Default Zone"
1,Route 04,5743,39.953625,-82.997086,EA41,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,5743,39.953514,-82.997955,EA19,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,4269,39.953785,-82.99681,EA26,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.953358,-82.99923,WA1,Fulton St W,"Columbus, OH Default Zone"
1,Route 04,4269,39.953754,-82.99705,EA20,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.953304,-82.9997,WA27,Fulton St W,"Columbus, OH Default Zone"
1,Route 03,979,39.96611,-83.00219,WT13,Spring St W,"Columbus, OH Default Zone"
1,Route 04,5743,39.95355,-82.99767,EA27,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,5743,39.953556,-82.99759,EA29,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.953266,-83.00019,WA53,Fulton St W,"Columbus, OH Default Zone"
1,Route 04,5743,39.953495,-82.998146,EA15,Fulton St E,"Columbus, OH Default Zone"
1,Route 03,979,39.966072,-83.003815,WT110,Spring St W,"Columbus, OH Default Zone"
1,Route 04,4269,39.953808,-82.99664,EA30,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,5743,39.953613,-82.9972,EA39,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.953342,-82.999344,WA7,Fulton St W,"Columbus, OH Default Zone"
1,Route 04,5743,39.953503,-82.99806,EA17,Fulton St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.95333,-82.99946,WA13,Fulton St W,"Columbus, OH Default Zone"
1,Route 04,1675,39.953247,-83.00046,WA67,Fulton St W,"Columbus, OH Default Zone"
0,Route 24,979,39.979115,-83.002304,K265,HUBBARD AVE E,"Columbus, OH Default Zone"
1,Route 02,1675,39.96162,-82.99615,SO51,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 02,1675,39.958473,-82.995316,SO312,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 02,987,39.96205,-83.00119,WN9,BROAD ST W,"Columbus, OH Default Zone"
1,Route 02,981,39.958633,-82.9956,SO303,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 02,5743,39.960228,-83.00196,SI50,FRONT ST S,"Columbus, OH Default Zone"
0,Route 02,5743,39.959015,-83.001724,SI256,FRONT ST S,"Columbus, OH Default Zone"
0,Route 02,5743,39.958954,-83.00171,SI258,FRONT ST S,"Columbus, OH Default Zone"
1,Route 02,1675,39.958725,-82.99536,SO304,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 02,1675,39.963264,-82.99645,NO13,FOURTH ST N,"Columbus, OH Default Zone"
1,Route 02,1675,39.958782,-82.99538,SO302,FOURTH ST S,"Columbus, OH Default Zone"
1,Route 02,979,39.96206,-83.003136,WN110,BROAD ST W,"Columbus, OH Default Zone"
1,Route 02,979,39.962345,-83.00259,NI3,FRONT ST N,"Columbus, OH Default Zone"
1,Route 02,5743,39.96018,-83.00195,SI52,FRONT ST S,"Columbus, OH Default Zone"
1,Route 02,5743,39.959717,-83.00186,SI202,FRONT ST S,"Columbus, OH Default Zone"
1,Route 02,987,39.961113,-83.00234,SI23,FRONT ST S,"Columbus, OH Default Zone"
1,Route 02,5743,39.959587,-83.00204,SI65,FRONT ST S,"Columbus, OH Default Zone"
1,Route 24,979,39.975132,-83.00225,P3,PEARL ST LOT,"Columbus, OH Default Zone"
0,Route 13,4266,39.9495,-83.00009,B920,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.9501,-83.00019,B571,FRONT ST S,"Columbus, OH Default Zone"
0,Route 13,4266,39.9495,-83.00009,B916,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.952377,-83.00045,B504,FRONT ST S,"Columbus, OH Default Zone"
0,Route 13,4266,39.9495,-83.00009,B904,FRONT ST S,"Columbus, OH Default Zone"
0,Route 13,4266,39.9495,-83.00009,B766,FRONT ST S,"Columbus, OH Default Zone"
0,Route 13,4266,39.9495,-83.00009,B924,FRONT ST S,"Columbus, OH Default Zone"
0,Route 13,4266,39.9495,-83.00009,B852,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.950977,-83.00037,B553,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,4260,39.95211,-83.00059,B515,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.95078,-83.00033,B559,FRONT ST S,"Columbus, OH Default Zone"
0,Route 01,982,39.96341,-83.00434,NG50,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 01,1675,39.962784,-83.00444,NG17,Marconi Blvd,"Columbus, OH Default Zone"
0,Route 01,1675,39.967945,-82.99953,EV64,Chestnut St E,"Columbus, OH Default Zone"
0,Route 01,1675,39.96493,-83.00059,ER9,Long St E,"Columbus, OH Default Zone"
1,Route 01,1675,39.96508,-83.00064,ER8,Long St E,"Columbus, OH Default Zone"
0,Route 01,979,39.96475,-83.00361,WR112,Long St W,"Columbus, OH Default Zone"
1,Route 01,979,39.964855,-83.00265,WR161,Long St W,"Columbus, OH Default Zone"
1,Route 01,979,39.96496,-83.00171,WR6,Long St W,"Columbus, OH Default Zone"
0,Route 01,983,39.965324,-83.00294,NI212,Front St N,"Columbus, OH Default Zone"
0,Route 01,1675,39.964912,-83.00078,ER3,Long St E,"Columbus, OH Default Zone"
1,Route 01,1675,39.962906,83.00446,NG23,Marconi Blvd,"Columbus, OH Default Zone"
1,Route 01,979,39.96636,-82.99998,ET29,Spring St E,"Columbus, OH Default Zone"
1,Route 01,979,39.966625,-82.99912,ET60,Spring St E,"Columbus, OH Default Zone"
1,Route 01,979,39.96453,-83.003,NI157,Front St N,"Columbus, OH Default Zone"
1,Route 01,1675,39.965073,-83.000725,ER6,Long St E,"Columbus, OH Default Zone"
1,Route 01,979,39.96479,-83.00322,WR100,Long St W,"Columbus, OH Default Zone"
1,Route 06,4269,39.96379,-82.987885,EN660,BROAD ST E,"Columbus, OH Default Zone"
1,Route 06,979,39.96373,-82.9956,NP55,YOUNG ST N,"Columbus, OH Default Zone"
1,Route 07,980,39.97185,-83.00598,NG602,ARMSTRONG ST N,"Columbus, OH Default Zone"
1,Route 22,4266,39.96652,-82.984795,NZ156,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4266,39.96533,-82.98434,NZ70,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4266,39.96562,-82.9844,NZ90,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4266,39.96536,-82.98435,NZ72,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4266,39.966328,-82.98491,NZ151,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4266,39.965206,-82.98491,NZ69,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,1703,39.963806,-82.98569,EN729,BROAD ST E,"Columbus, OH Default Zone"
1,Route 22,4266,39.9643,-82.98453,NZ1,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4266,39.966553,-82.984955,NZ159,JEFFERSON AVE N,"Columbus, OH Default Zone"
0,Route 22,980,39.96527,-82.9889,EP615,GAY ST E,"Columbus, OH Default Zone"
1,Route 22,4266,39.96575,-82.98502,NZ107,JEFFERSON AVE N,"Columbus, OH Default Zone"
0,Route 22,980,39.96522,-82.98929,EP605,GAY ST E,"Columbus, OH Default Zone"
0,Route 22,980,39.96535,-82.98908,EP660,GAY ST E,"Columbus, OH Default Zone"
0,Route 22,4079,39.961178,-82.998795,NA118,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4266,39.9659,-82.98445,NZ110,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4269,39.96414,-82.98489,EN756,BROAD ST E,"Columbus, OH Default Zone"
0,Route 22,980,39.96535,-82.98828,EP657,GAY ST E,"Columbus, OH Default Zone"
1,Route 21,980,39.965343,-83.01088,WR233,LONG ST W,"Columbus, OH Default Zone"
1,Route 22,4269,39.964127,-82.98499,EN754,BROAD ST E,"Columbus, OH Default Zone"
0,Route 22,980,39.965206,-82.98937,EP603,GAY ST E,"Columbus, OH Default Zone"
1,Route 21,980,39.96534,-83.01141,WR245,LONG ST W,"Columbus, OH Default Zone"
1,Route 22,4266,39.96572,-82.98501,NZ105,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,1703,39.9638,-82.98585,EN725,BROAD ST E,"Columbus, OH Default Zone"
0,Route 22,980,39.96551,-82.98765,EP694,GAY ST E,"Columbus, OH Default Zone"
1,Route 22,4266,39.9657,-82.98501,NZ103,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4266,39.96582,-82.98444,NZ104,JEFFERSON AVE N,"Columbus, OH Default Zone"
1,Route 22,4266,39.9584,-82.98444,NZ106,JEFFERSON AVE N,"Columbus, OH Default Zone"
0,Route 09,4266,39.95421,-82.99312,EA222,FULTON ST E,"Columbus, OH Default Zone"
1,Route 03,979,39.96825,-83.004555,NH355,LUDLOW ST N,"Columbus, OH Default Zone"
1,Route 03,1041,39.96882,-82.998116,EX151,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
0,Route 03,979,39.96918,-82.99779,EX22,NATIONWIDE BLVD E,"Columbus, OH Default Zone"
1,Route 02,979,39.95897,-82.99776,EI51,TOWN ST E,"Columbus, OH Default Zone"
1,Route 03,1675,39.967976,-82.99785,EV153,CHESTNUT ST E,"Columbus, OH Default Zone"
1,Route 02,979,39.963055,-82.99779,SM258,THIRD ST S,"Columbus, OH Default Zone"
0,Route 23,5107,39.961178,-82.998795,WN2212,N. High St.,"Columbus, OH Default Zone"
0,Route 23,982,39.961178,-82.998795,WN2105,N. High St.,"Columbus, OH Default Zone"
1,Route 13,979,39.950844,-83.000336,B557,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.951298,-83.00023,B528,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.950024,-83.00018,B573,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.952343,-83.000626,B507,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.952427,-83.000465,B502,FRONT ST S,"Columbus, OH Default Zone"
0,Route 13,4266,39.9495,-83.00009,B754,FRONT ST S,"Columbus, OH Default Zone"
0,Route 13,4266,39.9495,-83.00009,B758,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.95124,-82.99864,B609,HIGH ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.9499,-83.00016,B577,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.95048,-83.00027,B565,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,986,39.952095,-82.998566,B602,HIGH ST S,"Columbus, OH Default Zone"
0,Route 13,4266,39.9495,-83.00009,B764,FRONT ST S,"Columbus, OH Default Zone"
1,Route 13,979,39.95176,-82.99826,B102,BLENKNER ST E,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C361,BELLE ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.971176,-82.998795,C907,STATE ST W,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C438,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C419,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C448,STARLING ST S,"Columbus, OH Default Zone"
1,Route 14,4266,39.961178,-82.998795,C426,STARLING ST S,"Columbus, OH Default Zone"
1,Route 18,979,39.9861,-83.04459,G14,GRANDVIEW AVE N,"Columbus, OH Default Zone"
0,Route 04,980,39.95509,-82.99599,EC113,Mound St E,"Columbus, OH Default Zone"
0,Route 04,979,39.954914,-82.99751,EC33,Mound St E,"Columbus, OH Default Zone"
0,Route 04,986,39.955044,-82.99781,EC36,Mound St E,"Columbus, OH Default Zone"
0,Route 04,979,39.954937,-82.99736,EC37,Mound St E,"Columbus, OH Default Zone"
0,Route 04,5302,39.954937,-82.99872,EC2,Mound St E,"Columbus, OH Default Zone"
1,Route 04,1675,39.95455,-83.00205,WC124,Mound St W,"Columbus, OH Default Zone"
1,Route 04,5743,39.953465,-82.99837,EA9,Fulton St E,"Columbus, OH Default Zone"
0,Route 04,980,39.955097,-82.99593,EC115,Mound St E,"Columbus, OH Default Zone"
0,Route 04,986,39.955017,-82.99805,EC30,Mound St E,"Columbus, OH Default Zone"
0,Route 04,986,39.955025,-82.99798,EC32,Mound St E,"Columbus, OH Default Zone"
1,Route 04,979,39.95551,-82.99886,ED31,Noble St E,"Columbus, OH Default Zone"
1,Route 04,979,39.95558,-82.99804,ED103,Noble St E,"Columbus, OH Default Zone"
0,Route 04,979,39.954865,-82.99792,EC31,Mound St E,"Columbus, OH Default Zone"
1,Route 08,982,39.960968,-82.99246,EK279,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.96104,-82.99184,EK401,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.961147,-82.99089,EK421,STATE ST E,"Columbus, OH Default Zone"
1,Route 08,982,39.959465,-82.995056,EI210,TOWN ST E,"Columbus, OH Default Zone"
